text;label
"Desenvolver um novo biosinsumo a partir do aproveitamento de partes do cultivo de erva mate
com elevado teor de compostos bioativos (especialmente ácidos clorogênicos e luteína), com o
máximo de estabilidade durante a estocagem, a máxima resistência térmica, baixa toxicidade, e
avaliar o mesmo quanto a resistência durante a passagem no trato gastrointestinal in vitro,
biodigestibilidade ex vivo, e os efeitos sobre o perfil glicêmico, lipídico, cognitivo, antioxidante e
antinflamatório em modelo in vivo (em ratos).O projeto visa o aproveitamento de partes do cultivo de erva mate para o desenvolvimento de um bioinsumo rico em compostos bioativos para aplicação em agroindústria.";Biotecnologia
"Desenvolver um bioherbicida e biofungicida a partir da prospecção, identificação, síntese e validação do(os) composto(s) responsável(is) pela atividade herbicida, de extrato vegetal, para utilização em cultivos agrícolas.Os agrotóxicos desempenham papel fundamental no manejo de plantas daninhas e fungos em cultivos agrícolas.
Entretanto, o uso constante e/ou sem os devidos cuidados podem levar à poluição ambiental e a seleção de biótipos resistentes. O projeto tem como objetivo desenvolver um produto inovador com base em soluções biológicas e e avaliar a eficiência do composto sintetizado em plantas daninhas e fungos, visando métodos de controle de pragas mais sustentáveis.";Biotecnologia
Prospectar bioinsumos como potenciais veiculadores de moléculas ativas.Prospecção de fontes de bioinsumos com potencial utilização em formulações de produtos pesticidas.;Biotecnologia
"O objetivo geral é desenvolver e implementar uma abordagem sustentável para a produção de
bioinsumos, utilizando biomassa algal produzida em sistemas automatizados, que serão aplicados em
plantas e animais ligados ao setor produtivo.Este projeto visa desenvolver e implementar uma abordagem sustentável e automatizada para a produção de bioinsumos e bioestimulantes, utilizando biomassa algal. Através da cultura controlada de algas ricas em nutrientes, pretende-se extrair compostos valiosos para formular produtos agrícolas inovadores. Esses bioprodutos não apenas fornecerão nutrientes essenciais para as plantas, mas também terão propriedades bioativas que otimizam a saúde do solo, aumentando a resistência das plantas e promovendo um crescimento mais robusto. Pretende-se investigar e desenvolver tecnologias eficientes para a produção desse bioinsumo, destacando seu papel na nutrição de animais, promovendo assim práticas agrícolas e pecuárias mais sustentáveis e alinhadas com a preservação ambiental. Em suma, o projeto busca integrar a biotecnologia, a ecologia e a agricultura sustentável, oferecendo uma abordagem para enfrentar os desafios atuais e contribuir para um futuro mais equilibrado e ambientalmente responsável.";Biotecnologia
Prospecção de biomoléculas derivadas de fitogênicos, assim como a forma de processamento, a fim de que se preserve a maior e melhor condições dos princípios ativos, visando a melhor forma de obtenção para aplicação em nutrição animal.A busca por alimentos seguros que respeitem os critérios de bem-estar e o meio ambiente ganhou força nos últimos anos. Produtos alternativos derivados de plantas surgiram no mercado de aditivos para rações, após a legislação restringir o uso de antibióticos. Neste contexto, a utilização de biomoléculas que possam exercer o controle do crescimento microbiano é fundamental para o êxito da produção animal, dentre elas têm sido estudados os probióticos, probióticos, simbióticos e fitogênicos, por exemplo. Assim, o projeto tem como objetivo a prospecção de biomoléculas derivadas de fitogênicos, assim como a forma de processamento, a fim de que se preserve a maior e melhor condições dos princípios ativos, visando a melhor forma de obtenção para aplicação em nutrição animal.;Biotecnologia
"Desenvolver um sistema de biorrefino robusto, com capacidade e versatilidade para processar misturas de biomassa, para a produção de biomoléculas, biopolímeros e nanopartículas. Estes precursores de origem renovável serão então utilizados para a produção de adjuvantes e defensivos agrícolas. Tanto o biorrefino, quanto a definição de propriedades e performance será assistido por técnicas de
aprendizado de máquinaO crescimento populacional e a crescente demanda por alimentos pressionam a agricultura a adotar sistemas mais eficientes e sustentáveis. As práticas agrícolas atuais, limitadas pelo uso de toda área arável disponível, não serão suficientes para suprir a demanda projetada para 2050, quando a população mundial alcançará 9 bilhões de pessoas. Para atender a essa necessidade, é crucial aumentar a produtividade das plantações, reduzindo perdas causadas por estresses ambientais e biológicos. No entanto, os métodos tradicionais de aplicação de insumos agrícolas, que exigem múltiplas aplicações e causam impactos negativos ao meio ambiente, como bio acúmulo e aumento de resistência a patógenos, estão se tornando obsoletos. Apenas uma pequena fração dos
agroquímicos aplicados atinge o alvo, com o restante sendo desperdiçado. Pesquisas atuais visam o desenvolvimento de sistemas de liberação controlada e adjuvantes multifuncionais, inspirados em fármacos de liberação controlada. No entanto, muitos desses sistemas são complexos e caros, limitando sua aplicação em larga escala. A utilização de biopolímeros e nanoestruturas derivadas de plantas oferece uma alternativa promissora, por serem renováveis e biodegradáveis, e contribuírem para a recomposição da matéria orgânica do solo. A presente proposta visa desenvolver um sistema de biorrefino robusto, capaz de processar misturas de biomassa para produzir biomoléculas, biopolímeros e nanopartículas, que servirão como base para a criação de adjuvantes e
defensivos agrícolas de alta performance. Essa abordagem sustentável não só aprimoraria a eficiência dos agroquímicos, mas também agregaria valor a resíduos agroflorestais não madeiráveis, que atualmente são subutilizados.";Biotecnologia
Criar uma solução inovadora para desenvolvimento de um sistema de cultivo orgânico indoor de hortaliças e plantas de pequeno porte para casas e jardins verticais.O sistema de cultivo orgânico indoor de hortaliças e plantas de pequeno porte para casas e jardins verticais, permite maior praticidade no sistema de produção, maior eficiência no uso dos recursos necessários para o bom desenvolvimento das plantas e maior qualidade do produto final.;Manufatura
Desenvolvimento e construção de um protótipo de cortador de sementes e grãos de soja.O projeto visa desenvolver e construir um protótipo de cortador de sementes e grãos de soja, com o objetivo de criar um equipamento independente e capaz de realizar cortes de forma mais rápida e segura que o processo manual. A metodologia do projeto é dividida em quatro macro entregas. O projeto considera premissas como o número de grãos cortados por tempo, qualidade do corte e apoio da ROGERIO LUIS DA SILVA CARPES LTDA durante o desenvolvimento. Esse desenvolvimento visa criar uma tecnologia inovadora que atenda às exigências de rapidez, segurança e eficiência, com validação em ambiente de laboratório.;Manufatura
Objetivo de produzir o ionômero de vidro, estudar o efeito de adição de reforços como fibras de nanopartículas de sílica e colágeno na resistência mecânica à flexão e compressão dos ionômeros de vidro, para que possam ser utilizados como restauração em lesões de cáries de adultos.O cimento de ionômero de vidro (CIV) é um material constituído de partículas de vidro dispersas numa matriz formada pela reação ácido/base do vidro com o ácido poli acrílico. Os CIVs apresentam liberação contínua de flúor conferindo propriedades anticariogênicas. Uma das limitações quanto à utilização dos CIVs é a baixa resistência à compressão e à flexão, em relação às resinas orgânicas. Esse projeto tem o desafio de estudar um ionômero com melhores propriedades mecânicas e maior radiopacidade.;Materiais
Avaliar a influência da porosidade interna em materiais compósitos sobre suas propriedades mecânicas estáticas e em fadiga. Os ganhos esperados com a conclusão deste projeto incluem melhorar o conhecimento sobre materiais compósitos a respeito do impacto da porosidade nas suas propriedades mecânicas e melhorar a análise na discrepância de produção de peças laminadas em compósitos com potencial redução de custos na produçãoO projeto visa estudar e avaliar a influência da porosidade interna em materiais compósitos em relação às suas propriedades mecânicas.;Materiais
"*Obtenção de lingotes das ligas Ti-13% Nb-13%Zr e Nb-47%Ti
*Obtenção de pós das ligas Ti-13%Nb-13%Zr e Nb 47%Ti
*Confecção, via técnica de manufatura aditiva denominada fusão seletiva a laser, de um conjunto de dez próteses ortopédicas destinadas à realização de ensaios clínicos em pacientes da AACDO projeto visa a obtenção de ligas e pós de Ti-Nb-Zr e Nb-Ti que são empregadas para fabricação de próteses ortopédicas por manufatura aditiva pela técnica de fusão seletiva a laser. As próteses serão caracterizadas quanto a resistência mecânica, biocompatibilidade, corrosão e posteriormente a AACD deverá realizar testes clínicos";Manufatura
"*Instalação da centrífuga e testes e fundição de ligas de referência
*Fundição de camisas por centrifugação no IPT, com variações das ligasDesenvolvimento de um ferro fundido cinzento de elevada resistência (LR  > 400 MPa) para aplicação em camisas de cilindro de motor a combustão";Materiais
Desenvolver nanofibras empregando soluções poliméricas de alginato, polinivilpirrolidona (PVP) e e poli(metas)acrilatos (PM) como matriz de revestimento (encapsulação) de ativo hidrofóbico, visando aplicação doméstica em máscaras faciais.Desenvolvimento de sistemas avançados de encapsulação e liberação de substâncias ativas.;Materiais
Desenvolver protótipo com tamanho compacto desenvolvido usando cerâmicas avançadas LTCC para liberação controlada de fragrâncias encapsuladas, com controle eletrônico sem fio.Desenvolvimento de um sistema inovador de liberação controlada de aromas.;Prototipagem
Desenvolvimento do processo de  síntese e da aplicação de monômeros alcoxilados acrilados multifuncionais (MAAM) a serem utilizados na obtenção de novos produtos de cura por radiação ultravioleta (UV) aplicados no revestimento e modificação de superfícies de embalagens.Desenvolvimento de insumo funcional para revestimentos funcionais.;Materiais
O objetivo do projeto é a obtenção da liga Didímio-Ferro-Boro a partir e Didímio obtido por redução eletrolítica de óxido de Didímio produzido pela CBMM. Esta liga terá que ser obtida por fusão e solidificação rápida por stripcasting para que se obtenha composição química e microestrutura adequadas para a fabricação de imãs permanentes.O objetivo do projeto é a obtenção da liga Didímio-Ferro-Boro a partir e Didímio obtido por redução eletrolítica de óxido de Didímio produzido pela CBMM. Esta liga será obtida por fusão e solidificação rápida por stripcasting para que se obtenha composição química e microestrutura adequadas para a fabricação de imãs permanentes.;Materiais
Este projeto tem como objetivo apoiar o desenvolvimento e melhoramento dos processos que envolvem a transformação do bagaço para a produção de etanol de segunda geração através da atuação nas etapas de processamento e reuso de resíduos gerados neste processo.Desenvolvimento e seleção de materiais metálicos de alto desempenho para plantas industriais de etanol 2G;Biotecnologia
O desenvolvimento a ser efetuado por meio da parceria visa ao desenvolvimento de corpos moedores produzidos por meio da utilização de ligas dos sistemas Fe-C-Cr-Si e Fe-C-Cr-Si-Ni-V, obtidas a partir de cargas constituídas majoritariamente por matérias-primas com composições químicas similares a ferro-gusas contendo cromo.O desenvolvimento a ser efetuado visa ao desenvolvimento de corpos moedores produzidos por meio da utilização de ligas dos sistemas Fe-C-Cr-Si e Fe-C-Cr-Si-Ni-V;Materiais
"objetivo principal a otimização (com foco em parâmetros de segurança) e o escalonamento do processo de síntese dos polímeros funcionais (PFs)
baseados em copolímeros acrílicos enxertados com poli(óxido de etileno), mais especificamente MPEG 1000, previamente desenvolvido pelo IPT juntamente com a empresa parceira no âmbito da Embrapii fase piloto.Desenvolvimento de polímero funcional aplicado a formulações complexas.";Materiais
"O objetivo da Fase A do projeto é desenvolver a tecnologia de manufatura de componentes estruturais em materiais compósitos de alto desempenho, para a indústria automotiva. Visando-se desta forma a redução de peso quando comparados aos usualmente obtidos com os materiais convencionais em aço,
mantendo-se custos similares, demandando o menor investimento possível na adaptação dos processos existentes.O projeto visa executar a Fase A do desenvolvimento de uma tecnologia de manufatura de componentes estruturais automotivos em material compósito de alto desempenho.";Manufatura
Avaliar e validar o desempenho de regulação térmica do produto contendo material de mudança de fase (phase change material - PCM)Avaliar e validar materiais de alto desempenho térmico.;Materiais
O presente projeto tem como objeto o desenvolvimento de um processo de preparação de catalisador metálico (platina) suportado em material cerâmico (alumina) para ser utilizado em sistema reacional de oxidação catalítica de hidrocarbonetos, considerando inicialmente o benzeno, o toluneno, o etil-benzeno e o xileno (BTEX), por serem os compostos que mais apresentam potencial de contaminação de solos em processos petroquímicos.Desenvolvimento de equipamento de remediação de efluentes gasosos (BTXE);Química
O objeto desta parceria é a realização de projeto de pesquisa para o desenvolvimento de compósito biocompatível aplicável a um vídeo laringoscópio nacional com lâmina descartável. O videolaringoscópio é um dispositivo para uso médico hospitalar que tem como objetivo facilitar a intubação endotraqueal apoiada pela visualização das cordas vocais, o que facilita o procedimento que consiste na inserção de um tubo pela cavidade oral do paciente até alcançar a traqueia. A intubação é realizada em situO objeto desta parceria é a realização de projeto de pesquisa para o desenvolvimento de compósito biocompatível aplicável a um vídeo laringoscópio nacional com lâmina descartável.;Biotecnologia
O objetivo principal a obtenção de tintas ricas em zinco com teor de zinco reduzido em relação às tintas convencionais capazes de oferecer proteção catódica adequada sem comprometer a flexibilidade e as propriedades mecânicas da película seca e a sua aderência ao substrato.Desenvolvimento de tintas ricas em zinco com teor de zinco reduzido;Materiais
Tecnologias de projeto e processos, incluindo design, seleção de matéria prima e manufatura para desenvolvimento de uma roda híbrida, composta de um disco em material compósito e uma roda em material metálico, sendo este último (material metálico) aquele usualmente empregado no processo produtivo da DIVISÃO MAXION WHEELS, visando sua utilização em VEÍCULO AUTOMOTOR  de transporte de passageiros (VEÍCULO DE PASSAGEIROS).O projeto visa executar a Fase 1 do desenvolvimento de uma tecnologia de projeto e manufatura de componentes para roda automotiva em material compósito ou híbrido.;Materiais
Desenvolvimento de processo de microencapsulação de ingredientes ativos empregando matérias-primas amazônicas visando posterior incorporação dos microencapsulados na linha de cosméticos da ORIGINAL TRADE CONSULTORIA EMPRESARIAL LTDA ME via cold e hot process. Mais especificamente, desenvolvimento de processo de microencapsulação dos óleos de copaíba e cumarú empregando como matrizes as ceras cupuaçu e tucumã.Desenvolvimento de ingredientes ativos empregando matérias-primas amazônicas visando posterior incorporação na linha de cosméticos da ORIGINAL TRADE CONSULTORIA EMPRESARIAL LTDA .;Materiais
Processamento para maximizar a resistência à fadiga térmica de ligas do sistema Fe-C-X, contemplando, necessariamente, a viabilidade de fabricação de cilindros por centrifugação em escala industrialProcessamento para maximizar a resistência à fadiga térmica de ligas do sistema Fe-C-X, contemplando a avaliação da viabilidade de fabricação de cilindros por centrifugação em escala industrial;Materiais
Desenvolvimento de uma rota pirometalúrgica para pré-redução do concentrado desfosforado transformando o Nb2O5 contido neste concentrado em NbO2  por meio da utilização de redutores de menor custo que o alumínio.Desenvolvimento em escala laboratorial de processo de otimização da rota de produção de Ferronióbio por meio de etapa de redução controlada;Materiais
Desenvolvimento de um nanocarreador polimérico coloidal contendo doxiciclina, que possa ser utilizado na formulação de produtos para aplicação subcutânea em cães, utilizado no tratamento da erliquiose canina.desenvolvimento de nova formulação para uso veterinário contendo material nanoestruturado.;Materiais
desenvolvimento de uma rota de processo físico de preparação e separação dos componentes  presentes no diodos emissores de luz (LED), visando a reciclagem de materiais e a destinação adequada de resíduos.PROCESSOS DE TRATAMENTO DE CONTAMINANTES E RESÍDUOSPARA RECICLAGEM DE LÂMPADAS LED;Materiais
Desenvolvimento de rotas de produção de acetinas, principalmente diacetina por meio de reações de esterificação, utilizando como fonte de matéria-prima o de resíduo de glicerina que é um material processado pela própria FONTANAAvaliação  de rotas de produção um derivado de glicerina através do estudo de reação.”;Materiais
Desenvolver material compósito para isoladores de redes elétricas de média tensão, que necessitam de propriedades de maior segurança e resistência, além de custos menores para fornecimento a concessionárias de energia, mercado altamente dinâmico e concorrido, e também para o mercado externo.Desenvolver material compósito para isoladores de redes elétricas de média tensão, que necessitam de propriedades de maior segurança e resistência, além de custos menores para fornecimento a concessionárias de energia.;Materiais
Determinar a formulação de um aglomerado e desenvolver o processo de aglomeração para utilização no processo Waelz, que tem por finalidade a obtenção de óxido de zinco (ZnO).Bio -pelota para processo waelz de recuperação de óxido de zinco;Materiais
Desenvolvimento de formulação de poliuretano sólido para aplicação em roda de skate. O trabalho prevê avaliação de diferentes formulações, em escala de laboratório, visando à identificação e seleção da melhor formulação dentre as condições testadas.DESENVOLVIMENTO DE FORMULAÇÃO DE MATERIAL ESPECIAL,À BASE DE POLIURETANO, PARA APLICAÇÃO EM RODA DE SKATE;Materiais
Desenvolver material compósito para uso em tampos de bueiros, atendendo às especificações das normas técnicas, como resistência mecânica, por exemplo, além de obtenção de custos mais competitivos e produtos duráveis, para fornecimento a empresas de saneamento básico.DESENVOLVIMENTO DE MATERIAL COMPÓSITO PARA TAMPOS DE BUEIROS PARA A ÁREA DE SANEAMENTO.;Materiais
"Melhorar a resistência ao desgaste abrasivo de aços martensíticos, utilizados pela Metso na produção de
revestimentos de moinho fundidos.Melhorar a resistência ao desgaste abrasivo de ferros fundidos de alto cromo";Materiais
Melhorar a resistência ao desgaste abrasivo de ferros fundidos de alto cromo utilizado na produção das peças de revestimento do moinho Vertimill.melhoras a resistência ao desgaste abrasivo de ferros fundidos de alto cromo;Materiais
"Combinação de projeto de liga e roteiro de processamento para maximizar a resistência à corrosão e fragilização ao hidrogênio associado com aumento de resistência mecânica por meio do refino de grãoDesenvolvimento de projeto de liga e roteiro de processamento de aços destinados à fabricação de molas, de forma a melhorar as propriedades mecânicas e
eliminar a etapa de pintura.";Materiais
DESENVOLVER UM PROTÓTIPO DE UM SISTEMA MICRO FLUÍDO CERÂMICO PARA MISTURA DE BASESdesenvolvimento de formulação cosmética;Materiais
Validação preliminar de dados e parâmetros de aplicação da tecnologia de FSW em soldagem por atrito para o setor automobilístico para aplicação em soldaduras de carrocerias.Testes de parâmetros da tecnologia de manufatura de uniões por atrito em perfis chatos de alumínio para avaliação da viabilidade de aplicação desta tecnologia na extensão dimensional de componentes manufaturados.;Materiais
Estudar materiais com adequada combinação de resistência ao impacto e ao desgaste abrasivo para aumentar a vida útil dos revestimentos dos britadores de rolos do SliD da Vale, nas operações de britagem de materiais friáveis, semi -compactos e compactos, como o jaspelito e, ainda, materiais coesivos, reduzindo as intervenções para manutenção e exposições a riscosEstudo dos materiais com adequada combinação de resistência ao impacto e ao desgaste abrasivo para aumentar a vida útil dos revestimentos dos britadores de rolos;Materiais
O objetivo do projeto é desenvolver material compósito para espaçador losangular (35 kV) e o grampo de ancoragem para cabo coberto,  acessórios de redes aéreas de distribuição de energia elétrica, visando melhorar as suas características elétricas e mecânicas e em atendimento às normas técnicas nacionais específicas, oferecendo um produto de boa qualidade ao mercado e dentro do possível, a um custo menor.O objeto do projeto é desenvolver material compósito para espaçador losangular (35 kV) e o grampo de ancoragem para cabo coberto,  acessórios de redes aéreas de distribuição de energia elétrica, visando melhorar as suas características elétricas e mecânicas e em atendimento às normas técnicas nacionais específicas, oferecendo um produto de boa qualidade ao mercado e dentro do possível, a um custo menor.;Materiais
O presente projeto tem como objetivo principal o desenvolvimento de um Scaffold de nanofibras poliméricas, obtidas pela técnica de eletrofiação para Ancoragem de cardiomiócitos e aplicação para reparo tecidual cardíaco.Desenvolvimento de Scaffold de nanofibras poliméricas visando ancoragem de células para aplicação em engenharia tecidual.;Materiais
"Execução da Fase I do Projeto denominado ""DESENVOLVIMENTO DE SOLUÇÕES PARA MOLDES DE INJEÇÃO DE PLÁSTICOS E BORRACHAS EM ZONAS DE FORMAÇÃO DE REBARBAS""Projeto de diagnóstico da geração de rebarbas nos moldes para injeção de termofixos, de simulação do processo de injeção e desenvolvimento de liga e projeto de molde que elimine ou minimize a geração de rebarbas em polímeros e compósitos de aplicação automotiva.";Materiais
Desenvolvimento de rotas de aglomeração de concentrado de minério de ferro com vistas à eliminação da etapa de moagem existente no fluxograma de processo atual da Vale S.A.Desenvolvimento de processos alternativos com uso de aditivos, aglomerantes e insumos diferentes dos atuais, a fim de reduzir o custo do processo mantendo a qualidade química, metalúrgica e fisica das pelotas de minério de ferro.;Materiais
Desenvolvimento de processo de produção de pelotas de minério de ferro, com elevada resistência, obtidas por emprego de aglomerantes alternativos e tratamento em temperaturas reduzidas.Avaliação de alternativas na formulação das pelotas de minério de ferro a fim de reduzir o consumo energético do processo de pelotização.;Materiais
Acoplamento do processo de gaseificação de biomassa com o forno de queima de pelotas para alterar as condições da atmosfera do forno e utilizar um  combustível renovável.Acoplamento do processo de gaseificação de biomassa com o forno de queima de pelotas para alterar as condições da atmosfera do forno e utilizar um  combustível renovável.;Biotecnologia
Desenvolvimento de pinos resistentes ao desgaste para utilização no revestimento de moinho tipo HPGR, utilizando preferencialmente a rota de fundição de precisão.desenvolver pinos de ligas de alta resistência ao desgaste que possam substituir com redução de custo os pinos de WC-Co atualmente utilizados no revestimento dos rolos dos moinhos tipo prensa de rolos, sem comprometer a disponibilidade do moinho;Materiais
Desenvolvimento de soluções tecnológicas utilizando a pelotização de sementes para recuperação de áreas degradadas (RAD) relacionadas à atividade minerária da Vale S. A..Desenvolvimento de processos de pelotização para aplicações em atividade de reflorestamento de áreas minerárias.;Materiais
Desenvolver a partir de projeto de liga inovador e processamento termomecânico controlado, novo aço estrutural resistente ao fogo ligado ao nióbio com uma combinação entre custo de produção e desempenho em serviço que implique redução do custo de execução de edificações em aço na comparação com a situação atual.Desenvolvimento de projeto de liga e de processamento termomecânico controlado para obtenção de um novo aço estrutural resistente ao fogo, ligado ao nióbio, de custo mais baixo.;Materiais
"1) Análise comparativa de desempenho (experimental e por simulação computacional) de juntas, em função da técnica de união utilizada, visando otimização da propriedades de juntas em estruturas de alumínio;
2) Desenvolvimento de capacitação de simulação computacional para análise e previsão de propriedades de juntas em estruturas de alumínio, em função do processo de união aplicado.O projeto objetiva a produção, a caracterização e a comparação similares e dissimilares, tipicamente utilizadas e computacional e de ensaios em corpos-de -prova padronizados e emm arranjos estruturais em veículos automotores, englobando diferentes técnicas de união, cujas características das juntas serão avaliadas através de simulação coupons específicos.";Materiais
"estudar a aplicação de escória de aciaria estabilizada - oriunda da produção de cimento Portland na Fábrica da Apodi Cimentos - na fabricação de blocos de concreto sem função estrutural. A incorporação deste resíduo da indústria siderúrgica nos blocos de concreto, a 
partir de estudos prévios de suas características químicas, mineralógicas, físicas e mecânicas, seguido de estudos de desempenho e durabilidade, contribuirá de maneira sustentável para o destino final adequado de um subproduto pouco utilizado na construção civil.Aplicação de escória de aciaria estabilizada na fabricação de blocos de concreto sem função estrutural";Materiais
"Este PROJETO tem como escopo melhorar a resistência ao desgaste abrasivo de ferros fundidos de alto cromo utilizado na produção das peças de revestimento do moinho Vertimill.Melhorar a resistência ao desgaste abrasivo de ferros fundidos de alto cromo utilizado na produção das
peças de revestimento do moinho Vertimill, por meio de adequação de composição química, e microestrutura.";Materiais
"desenvolvimento das técnicas de obtenção de cores e controle da translucidez de bloco de vitrocerâmica de
dissilicato de lítio, a avaliação segundo técnicas de colorimetria e sua adequação a um padrão de cores internacionalmente aceito, definição de parâmetros do processamento e do controle de qualidade visando a sua
reprodutibilidade em ambiente industrial. O bloco será utilizado pelo processo CAD/CAM (Computer-Aided Design and Manufacturing), que projeta exatamente o formato e tamanho do dente a ser restaurado, de forma que o
prognóstico seja mais eficiente e preciso.Desenvolvimento da pigmentação de blocos vitrocerâmicos para aplicação em odontologia.";Materiais
O presente projeto propõe o desenvolvimento de processos de síntese de copoilmeros funcionais baseados em ésteres acrílicos e éteres vinhlicos, enxertados com poli(óxido de etileno) (PEO), empregados em formulações de agroqulmicos.Desenvolvimento de Polimeros FUncionais;Materiais
"O presente projeto tem por objetivo o estudo de viabilidade técnica de processo
de remediação de solos contaminados por hidrocarbonetos de petróleo, por
meio da aplicação de esterco de aves (galinha poedeira e frango de corte), com
vistas ao desenvolvimento de nova tecnologia de remediação de áreas
contaminadas.O presente projeto tem por objetivo o estudo de viabilidade
técnica de processo de remediação de solos contaminados por hidrocarbonetos
de petróleo, por meio da aplicação de esterco de aves, com vistas ao
desenvolvimento de nova tecnologia de remediação de áreas contaminadas.";Materiais
O  objetivo é o desenvolvimento de sistemas de contenção de particulados e gotículas, aplicáveis a pacientes infectados com Covid-19 em situações de baixa e média complexidades.Desenvolvimento de sistemas de contenção de particulados e gotículas aplicáveis a pacientes infectados com Covid-19 em situações de baixa e média complexidades. Tais sistemas de contenção, aqui denominados de “Casulo”, poderão ser utilizados, além da Covid-19, para outras enfermidades que necessitem garantir uma barreira física entre pacientes e equipes médicas.;Materiais
Desenvolver material compósito em PEAD e também o projeto de um novo espaçador vertical autotravante (15 kV) para redes aéreas de distribuição de energia elétrica.O objetivo da parceria é desenvolver material compósito em PEAD e também o projeto de um novo espaçador vertical autotravante (15 kV) para redes aéreas de distribuição de energia elétrica, que elimine o silicone utilizado nas travas de fixação do cabo, transformando o sistema em dois materiais apenas, eliminando/reduzindo o problema de trilhamento elétrico e compatibilidade dielétrica , visando melhorar suas características elétricas e mecânicas tais como, resistência mecânica suficiente para atender aos ensaio de resistência a tração de curta e longa duração e de escorregamento, em atendimento às normas técnicas nacionais especificas, oferecendo um produto de boa qualidade ao mercado, e dentro do possível, a menor custo.;Materiais
O presente projeto propõe o desenvolvimento de solventes, baseados em substâncias químicas do mercado tais como levulinatos, piruvatos e amidas pirúvicas, etanolamidas e ésteres de glicol, que serão empregados em formulações de agroquímicos.Desenvolvimento de novas moléculas orgânicas para aplicação em formulações agroquímicas.;Materiais
Desenvolvimento de aço microligado longo para forjamento com microestrutura bainítica obtida após resfriamento contínuoEstudo de aço microligado para forjamento produzido por rota de processamento com economia de energia.;Materiais
"Este PROJETO tem como escopo geral desenvolver novas soluções para o processo de elaboração e para a metodologia de controle do metal líquido que permitam a obtenção de microestrutura conforme a especificação
independentemente da carga de partida na produção de cilindro de laminação do tipo ICDP.
O projeto será desenvolvido por meio de corridas em escala piloto no IPT e em escala de produção experimental no Cliente. Diferentes cargas de partida serão processadas, efetuando-se intervenções para influir no potencial de nucleação da grafita dos ferros fundidos resultantes. Esse potencial será avaliado ao longo do processamento por meio de técnicas de análise térmica.Processo de controle de metal líquido para obtenção de microestrutura em produção de cilindro de laminação do tipo ICDP, com flexibilização da carga de partida";Materiais
O objetivo da parceria é desenvolver uma Porta Interna de Madeira Resistente  à Umidade (PIM RU) sendo a folha da porta com espessura de 25 mm. Esta  porta deverá atender o desempenho da norma NBR 15930:2018 e gerar dados técnicos para alteração desta norma.Protótipo de Porta Fina Resistente à Umidade;Materiais
"O objetivo do projeto é investigar a relação dos parâmetros do tratamento térmico (tempos e temperaturas) aplicado em aços destinados à produção de  revestimentos de moinho com a microestrutura e propriedades mecânicas resultantes  (dureza e impacto), visando obter informações necessárias para estabelecer uma rota  de processamento térmico que otimize o desempenho das peças em serviço.Investigar a relação dos parâmetros do tratamento térmico  (tempos e temperaturas) aplicado em aços destinados à produção de 
revestimentos de moinho com a microestrutura e propriedades mecânicas resultantes (dureza e impacto), visando obter informações necessárias para  estabelecer uma rota de processamento térmico que otimize o desempenho das  peças em serviço.";Materiais
"Este PROJETO tem como escopo aumentar o desempenho de ferros fundidos de alto cromo quando submetido a impactos repetidos, melhorando seu desempenho em serviço em aplicações como revestimentos de moinhos e britadores. Para essa
finalidade serão avaliadas diferentes combinações de composição química e tratamentos térmicos de ferros fundidos de alto cromo, objetivando obter o melhor compromisso possível entre a resistência ao impacto repetido e manutenção de durezas elevadas.Estudos e desenvolvimento para adequar composições  químicas e tratamentos térmicos de peças de ferro fundido de alto cromo 
para obter os melhores compromissos possíveis de resistência ao desgaste  e resistência ao lascamento em condições de impacto repetido.";Materiais
Propor e investigar óleos essenciais, óleos vegetais e extratos de fermentados microbianos livres e nanoencapsulados com propriedades antimicrobiana como ingredientes ativos para a formulação de cosméticos mais naturais, menos tóxicos, mais biodegradáveis e que atendam as legislações vigentes.Aplicação de ativos naturais  como conservantes em formulações cosméticas;Materiais
Este PROJETO tem como escopo geral levar até a etapa de avaliação de protótipos em campo o desenvolvimento de soluções relativas a diversos componentes metálicos com requisito de resistência ao desgaste nas operações da VALE.Desenvolvimento dos materiais com adequada combinação de resistência ao impacto e ao desgaste abrasivo para aumentar a vida útil dos revestimentos dos britadores de rolos.;Materiais
objetivo principal a obtenção de revestimentos metálicos, orgânicos ou sistemas duplex com potencial para reduzir os impactos dos processos corrosivos nos interiores de vagões para transporte de minérios de variadas composições, incluindo carvão mineral e, também, de fertilizantes.Desenvolvimento de materiais de proteção contra corrosão;Materiais
Obter rotas pirometalúrgicas que, em escala laboratorial, levem à produção de ligas de FeNb com 65 % de Nb+Ta e ligas de FeTaNb com teor de Ta de 10 %. Estas rotas devem ser realizadas utilizando-se o concentrado de columbita limpo e calcinado.Desenvolvimento de novas receitas para diferentes etapas de redução pirometalúrgica para produção de ferroligas a partir do mineral pré-tratado.;Materiais
